page,category,video_id,reason,video_title
qa/collection/what-is-counter-canter-and-how-do-you-ride-it/index.html,collection,1DhWU4y6wIs,"scattered_id(total=28,home=counter-canter@64%)",Clinton Anderson: Counter Cantering — What Is Counter-Canter and How to Ride It
qa/collection/what-is-counter-canter-and-how-does-it-build-collection-and-balance/index.html,collection,1DhWU4y6wIs,"scattered_id(total=28,home=counter-canter@64%)",Clinton Anderson: Counter Cantering — What Is Counter-Canter and How to Ride It
qa/collection/what-is-involved-in-creating-a-good-head-set-on-a-horse/index.html,collection,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/collection/what-is-lateral-flexion-and-why-is-it-a-building-block-for-collection/index.html,collection,oMn35EhR_Zg,"scattered_id(total=55,home=horsemanship@24%)",Warwick Schiller: Benefits of Teaching a Horse to Back Up — What He Says About Horses Behind the Bit
qa/collection/what-is-meant-by-the-term-move-off-my-leg/index.html,collection,jahmDTCy5nU,"scattered_id(total=48,home=horsemanship@29%)",Ken McNabb: Teaching Your Horse to Move Off Seat and Legs — Introducing Lateral Work to a Young Horse
qa/collection/what-is-the-difference-between-a-horse-that-is-collected-and-one-that-is-simply/index.html,collection,3Qe-KFT6RRk,"scattered_id(total=42,home=dressage@62%)","Steffen Peters: Collection and Engagement — The Purpose of the Training Order: Leg Yield, Shoulder-In, Haunches-In, Half-Pass"
qa/collection/what-is-the-half-halt-and-how-do-i-use-it/index.html,collection,8i7HxJhM9Ds,"scattered_id(total=106,home=dressage@42%)","Jane Savoie: Dressage Made Simple — The Training Scale: Rhythm, Suppleness, Contact, Impulsion, Straightness, Collection"
qa/collection/what-is-the-purpose-of-shoulder-in-training-exercise/index.html,collection,WM5RLXyPibI,"scattered_id(total=32,home=lateral-work-suppling@38%)",Matt Mills: How to Teach Your Horse to Spin — How to Get a Horse to Turn on the Haunches
qa/collection/what-is-the-relationship-between-impulsion-leg-pressure-and-rein-softness-in-dev/index.html,collection,PAFejggfx6c,"scattered_id(total=48,home=reining@25%)",Andrea Fappani: Master Simple Cues — How to Find a Qualified Trainer for a Specific Discipline
qa/collection/what-role-does-bit-selection-and-rein-contact-play-in-developing-a-correct-head/index.html,collection,gFRPuR4VVSA,"scattered_id(total=44,home=equipment@50%)",Al Dunning: How to Use the Snaffle Bit — The Complexity of How Western Curb Bits Work
qa/collection/why-is-it-important-to-teach-collection-first-at-a-walk/index.html,collection,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/collection/why-should-you-avoid-overdoing-collection-training-lessons-and-how-do-long-trail/index.html,collection,Idbhg34M6Nc,"scattered_id(total=35,home=training-principles@26%)",When to Use the Colt Starting Series vs Fundamentals — Q&A
qa/collection/why-should-you-refine-your-collection-cues-at-the-walk-and-trot-before-proceedin/index.html,collection,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/competition/how-do-experienced-competitors-use-video-to-improve-their-competition-performanc/index.html,competition,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/competition/how-do-i-prepare-for-my-first-horse-show/index.html,competition,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/competition/how-do-i-prepare-mentally-for-a-horse-show/index.html,competition,8i7HxJhM9Ds,"scattered_id(total=106,home=dressage@42%)","Jane Savoie: Dressage Made Simple — The Training Scale: Rhythm, Suppleness, Contact, Impulsion, Straightness, Collection"
qa/competition/how-do-you-approach-competing-against-more-experienced-horses-and-riders-without/index.html,competition,8i7HxJhM9Ds,"scattered_id(total=106,home=dressage@42%)","Jane Savoie: Dressage Made Simple — The Training Scale: Rhythm, Suppleness, Contact, Impulsion, Straightness, Collection"
qa/competition/how-do-you-balance-training-across-multiple-disciplines-without-over-drilling-an/index.html,competition,Idbhg34M6Nc,"scattered_id(total=35,home=training-principles@26%)",When to Use the Colt Starting Series vs Fundamentals — Q&A
qa/competition/how-do-you-choose-which-competitions-are-right-for-your-horses-current-level-of/index.html,competition,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/competition/how-do-you-condition-a-horse-physically-for-the-demands-of-a-competition-season/index.html,competition,ComwTOq5A8Q,"scattered_id(total=107,home=versatility-ranch-horse@26%)",Ken McNabb: How to Buy the Right Horse — Can the Horse Carry My Weight
qa/competition/how-do-you-decide-when-a-horse-is-truly-ready-to-compete-and-not-just-ready-to-t/index.html,competition,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/competition/how-do-you-develop-a-consistent-pre-show-routine-that-keeps-both-horse-and-rider/index.html,competition,8i7HxJhM9Ds,"scattered_id(total=106,home=dressage@42%)","Jane Savoie: Dressage Made Simple — The Training Scale: Rhythm, Suppleness, Contact, Impulsion, Straightness, Collection"
qa/competition/how-do-you-develop-a-horse-that-is-calm-and-focused-in-a-busy-ranch-horse-show-e/index.html,competition,KJd9paeIu40,"scattered_id(total=130,home=obstacle-training@22%)",Ken McNabb: Gaining Emotional Control — Developing a Horse That Is Calm and Focused in a Busy Ranch Horse Show Environment
qa/competition/how-do-you-develop-a-pre-competition-warm-up-routine-for-your-horse/index.html,competition,8i7HxJhM9Ds,"scattered_id(total=106,home=dressage@42%)","Jane Savoie: Dressage Made Simple — The Training Scale: Rhythm, Suppleness, Contact, Impulsion, Straightness, Collection"
qa/competition/how-do-you-develop-the-ranch-riding-component-required-in-working-ranch-horse-co/index.html,competition,ComwTOq5A8Q,"scattered_id(total=107,home=versatility-ranch-horse@26%)",Ken McNabb: How to Buy the Right Horse — Can the Horse Carry My Weight
qa/competition/how-do-you-develop-the-reined-or-cow-horse-pattern-work-in-working-ranch-horse/index.html,competition,PAFejggfx6c,"scattered_id(total=48,home=reining@25%)",Andrea Fappani: Master Simple Cues — How to Find a Qualified Trainer for a Specific Discipline
qa/competition/how-do-you-handle-a-disappointing-competition-result-and-what-is-the-best-approa/index.html,competition,8i7HxJhM9Ds,"scattered_id(total=106,home=dressage@42%)","Jane Savoie: Dressage Made Simple — The Training Scale: Rhythm, Suppleness, Contact, Impulsion, Straightness, Collection"
qa/competition/how-do-you-handle-a-horse-that-performs-differently-at-shows-than-it-does-at-hom/index.html,competition,Idbhg34M6Nc,"scattered_id(total=35,home=training-principles@26%)",When to Use the Colt Starting Series vs Fundamentals — Q&A
qa/competition/how-do-you-help-a-horse-that-becomes-arena-sour-or-show-ring-sour/index.html,competition,Idbhg34M6Nc,"scattered_id(total=35,home=training-principles@26%)",When to Use the Colt Starting Series vs Fundamentals — Q&A
qa/competition/how-do-you-keep-a-horse-fresh-and-motivated-across-a-long-competition-season/index.html,competition,Idbhg34M6Nc,"scattered_id(total=35,home=training-principles@26%)",When to Use the Colt Starting Series vs Fundamentals — Q&A
qa/competition/how-do-you-maintain-a-working-ranch-horses-edge-and-physical-soundness-across-a/index.html,competition,ComwTOq5A8Q,"scattered_id(total=107,home=versatility-ranch-horse@26%)",Ken McNabb: How to Buy the Right Horse — Can the Horse Carry My Weight
qa/competition/how-do-you-manage-hauling-and-travel-to-keep-a-horse-in-good-condition-throughou/index.html,competition,vH9NsbtmDsg,"scattered_id(total=51,home=horse-care@31%)",Equine Veterinary — How to Manage Hauling and Travel to Keep a Horse in Good Condition Throughout a Competition Season
qa/competition/how-do-you-manage-show-nerves-so-they-dont-negatively-affect-your-horses-perform/index.html,competition,8i7HxJhM9Ds,"scattered_id(total=106,home=dressage@42%)","Jane Savoie: Dressage Made Simple — The Training Scale: Rhythm, Suppleness, Contact, Impulsion, Straightness, Collection"
qa/competition/how-do-you-pace-a-horses-competition-schedule-to-avoid-burnout/index.html,competition,Idbhg34M6Nc,"scattered_id(total=35,home=training-principles@26%)",When to Use the Colt Starting Series vs Fundamentals — Q&A
qa/competition/how-do-you-read-a-horse-show-schedule-and-class-list-to-plan-your-day-efficientl/index.html,competition,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/competition/how-do-you-read-a-judges-card-and-use-the-feedback-to-improve-your-next-competit/index.html,competition,Yt3GL0XrMBo,"scattered_id(total=125,home=driving@36%)",USEF Network — How to Read a Judge's Card and Use the Feedback to Improve Your Next Competition
qa/competition/how-do-you-set-realistic-short-term-and-long-term-competition-goals-for-yourself/index.html,competition,8i7HxJhM9Ds,"scattered_id(total=106,home=dressage@42%)","Jane Savoie: Dressage Made Simple — The Training Scale: Rhythm, Suppleness, Contact, Impulsion, Straightness, Collection"
qa/competition/how-do-you-use-a-jackpot-or-schooling-show-to-prepare-for-larger-competitions/index.html,competition,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/competition/how-does-the-working-ranch-horses-overall-way-of-going-differ-from-a-traditional/index.html,competition,ComwTOq5A8Q,"scattered_id(total=107,home=versatility-ranch-horse@26%)",Ken McNabb: How to Buy the Right Horse — Can the Horse Carry My Weight
qa/competition/how-important-is-roping-in-working-ranch-horse-and-how-do-you-prepare-a-horse-fo/index.html,competition,ComwTOq5A8Q,"scattered_id(total=107,home=versatility-ranch-horse@26%)",Ken McNabb: How to Buy the Right Horse — Can the Horse Carry My Weight
qa/competition/what-are-the-most-common-errors-riders-make-in-a-show-pen-that-they-do-not-make/index.html,competition,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/competition/what-is-the-difference-between-open-amateur-and-novice-classes-at-horse-shows/index.html,competition,Yt3GL0XrMBo,"scattered_id(total=125,home=driving@36%)",USEF Network — How to Read a Judge's Card and Use the Feedback to Improve Your Next Competition
qa/competition/what-is-the-difference-between-showing-for-a-score-and-showing-to-win-and-why-do/index.html,competition,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/competition/what-is-the-importance-of-knowing-the-rules-of-your-competition-thoroughly-befor/index.html,competition,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/competition/what-is-the-role-of-a-ground-person-or-trainer-at-a-horse-show-and-how-do-you-us/index.html,competition,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/competition/what-is-working-ranch-horse-competition-and-how-does-it-differ-from-versatility/index.html,competition,ComwTOq5A8Q,"scattered_id(total=107,home=versatility-ranch-horse@26%)",Ken McNabb: How to Buy the Right Horse — Can the Horse Carry My Weight
qa/competition/what-should-you-realistically-expect-from-your-first-full-competition-season/index.html,competition,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/competition/what-tack-and-equipment-checks-should-you-perform-before-entering-the-competitio/index.html,competition,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/competition/what-type-of-horse-and-temperament-is-best-suited-for-working-ranch-horse/index.html,competition,ComwTOq5A8Q,"scattered_id(total=107,home=versatility-ranch-horse@26%)",Ken McNabb: How to Buy the Right Horse — Can the Horse Carry My Weight
qa/counter-canter/how-does-counter-canter-help-prepare-a-horse-for-flying-changes/index.html,counter-canter,0tu1M4abZMU,"scattered_id(total=34,home=lead-changes@68%)",Larry Trocha: Flying Lead Changes — Do Flying Changes Require Collection Similar to Shoulder-In
qa/counter-canter/how-does-counter-canter-on-the-lunge-line-differ-from-counter-canter-under-saddl/index.html,counter-canter,07IltPi9yz8,"scattered_id(total=53,home=groundwork-longing@25%)",Clinton Anderson: Post 'N Circle — Counter-Canter on the Lunge Line vs. Under Saddle
qa/counter-canter/how-does-counter-canter-relate-to-the-shoulder-in-at-the-canter-and-why-do-train/index.html,counter-canter,WM5RLXyPibI,"scattered_id(total=32,home=lateral-work-suppling@38%)",Matt Mills: How to Teach Your Horse to Spin — How to Get a Horse to Turn on the Haunches
qa/counter-canter/how-does-warwick-schiller-approach-counter-canter-in-the-context-of-a-nervous-or/index.html,counter-canter,Hj5Ew8qkjMk,"scattered_id(total=77,home=natural-horsemanship@49%)",Warwick Schiller: Feel and Connection — How to Ride With a Bosal and How It Works
qa/counter-canter/is-counter-canter-used-in-western-competition-and-where-does-it-appear/index.html,counter-canter,f918N1t9mfk,"scattered_id(total=174,home=working-western-rail@13%)",Al Dunning: Speed Control and Horsemanship — Show Trainer vs. Ranch or Horsemanship Trainer
qa/desensitization-sacking-out/explain-the-process-of-teaching-a-horse-to-stand-on-a-high-stump-with-its-front/index.html,desensitization-sacking-out,KJd9paeIu40,"scattered_id(total=130,home=obstacle-training@22%)",Ken McNabb: Gaining Emotional Control — Developing a Horse That Is Calm and Focused in a Busy Ranch Horse Show Environment
qa/desensitization-sacking-out/how-do-i-build-confidence-in-a-fearful-or-anxious-horse/index.html,desensitization-sacking-out,KJd9paeIu40,"scattered_id(total=130,home=obstacle-training@22%)",Ken McNabb: Gaining Emotional Control — Developing a Horse That Is Calm and Focused in a Busy Ranch Horse Show Environment
qa/desensitization-sacking-out/how-do-i-desensitize-a-horse-properly/index.html,desensitization-sacking-out,KJd9paeIu40,"scattered_id(total=130,home=obstacle-training@22%)",Ken McNabb: Gaining Emotional Control — Developing a Horse That Is Calm and Focused in a Busy Ranch Horse Show Environment
qa/desensitization-sacking-out/how-do-i-desensitize-a-horse-to-water-bridges-and-unusual-footing/index.html,desensitization-sacking-out,KJd9paeIu40,"scattered_id(total=130,home=obstacle-training@22%)",Ken McNabb: Gaining Emotional Control — Developing a Horse That Is Calm and Focused in a Busy Ranch Horse Show Environment
qa/desensitization-sacking-out/how-do-i-desensitize-a-spooky-horse-to-frightening-objects-and-situations/index.html,desensitization-sacking-out,KJd9paeIu40,"scattered_id(total=130,home=obstacle-training@22%)",Ken McNabb: Gaining Emotional Control — Developing a Horse That Is Calm and Focused in a Busy Ranch Horse Show Environment
